participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H021;52;Vrouwelijk;Links;0;1;left;no;200;leftarrow;398;true;focus;yes;55503;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;2;right;no;200;rightarrow;401;true;focus;yes;57413;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;3;right;no;200;leftarrow;291;false;focus;yes;59223;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;4;right;no;200;rightarrow;437;true;focus;yes;61178;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;5;left;no;200;leftarrow;323;true;focus;yes;63032;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;6;right;yes;200;rightarrow;408;false;focus;yes;64962;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;7;left;no;150;leftarrow;262;true;focus;yes;66756;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;0;8;left;yes;150;rightarrow;257;false;focus;yes;68547;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;1;left;yes;100;leftarrow;317;false;focus;yes;88514;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;2;left;no;50;leftarrow;541;true;focus;yes;89815;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;3;left;no;50;leftarrow;340;true;focus;yes;90933;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;4;right;no;50;rightarrow;385;true;focus;yes;92099;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;5;right;no;50;rightarrow;374;true;focus;yes;93241;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;6;left;no;50;leftarrow;287;true;focus;yes;94295;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;7;right;no;50;rightarrow;307;true;focus;yes;95359;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;8;right;yes;50;rightarrow;385;false;focus;yes;96507;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;9;right;yes;50;rightarrow;340;false;focus;yes;97609;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;10;right;no;50;rightarrow;273;true;focus;yes;98650;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;11;left;yes;50;leftarrow;304;false;focus;yes;99729;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;12;left;no;50;leftarrow;343;true;focus;yes;100832;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;13;left;no;50;leftarrow;306;true;focus;yes;101917;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;14;right;no;50;rightarrow;395;true;focus;yes;103073;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;15;right;no;50;rightarrow;348;true;focus;yes;104195;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;16;left;no;50;leftarrow;365;true;focus;yes;105319;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;17;right;no;50;rightarrow;319;true;focus;yes;106404;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;18;right;yes;50;rightarrow;360;false;focus;yes;107538;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;19;left;no;50;leftarrow;348;true;focus;yes;108665;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;20;right;no;50;rightarrow;272;true;focus;yes;109712;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;21;left;yes;50;leftarrow;331;false;focus;yes;110809;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;22;left;no;50;rightarrow;240;false;focus;yes;111814;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;23;right;no;50;rightarrow;315;true;focus;yes;112889;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;24;left;no;50;leftarrow;281;true;focus;yes;113932;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;25;left;no;50;leftarrow;378;true;focus;yes;115088;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;26;right;no;50;rightarrow;339;true;focus;yes;116190;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;27;right;yes;50;leftarrow;380;false;focus;yes;117339;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;28;right;no;50;rightarrow;336;true;focus;yes;118455;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;29;right;no;50;rightarrow;360;true;focus;yes;119580;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;30;left;no;50;leftarrow;380;true;focus;yes;120736;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;31;left;yes;50;leftarrow;324;false;focus;yes;121825;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;32;left;no;50;leftarrow;295;true;focus;yes;122878;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;33;left;no;50;leftarrow;298;true;focus;yes;123944;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;34;left;yes;50;leftarrow;360;false;focus;yes;125069;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;35;right;no;50;rightarrow;305;true;focus;yes;126154;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;36;right;yes;50;rightarrow;356;false;focus;yes;127267;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;37;left;no;50;leftarrow;273;true;focus;yes;128308;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;38;right;no;50;rightarrow;296;true;focus;yes;129369;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;39;right;no;50;rightarrow;344;true;focus;yes;130478;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;40;left;no;50;leftarrow;324;true;focus;yes;131581;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;41;left;yes;50;leftarrow;293;false;focus;yes;132654;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;42;right;no;50;rightarrow;251;true;focus;yes;133677;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;43;left;no;50;leftarrow;326;true;focus;yes;134779;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;44;right;no;50;rightarrow;292;true;focus;yes;135826;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;45;right;yes;50;rightarrow;282;false;focus;yes;136885;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H021;52;Vrouwelijk;Links;1;46;left;no;50;leftarrow;300;true;focus;yes;137965;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
