participantID,age,gender,handedness,block_i,trial_i,stim,signal,SSD,response,rt,correct,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
S020,39,Vrouwelijk,Rechts,0,1,left,yes,200,leftarrow,513,false,focus,yes,169017,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,2,right,no,150,leftarrow,333,false,focus,yes,170873,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,3,left,no,150,leftarrow,419,true,focus,yes,172845,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,4,left,no,150,leftarrow,442,true,focus,yes,174833,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,5,right,no,150,rightarrow,475,true,focus,yes,176831,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,6,right,no,150,rightarrow,441,true,focus,yes,178810,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,7,right,yes,150,rightarrow,434,false,focus,yes,180766,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,0,8,left,no,100,leftarrow,466,true,focus,yes,182754,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,1,right,no,100,rightarrow,522,true,focus,yes,203554,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,2,left,yes,100,leftarrow,737,false,focus,yes,205064,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,3,left,no,50,leftarrow,526,true,focus,yes,206366,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,4,right,no,50,rightarrow,506,true,focus,yes,207650,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,5,right,no,50,rightarrow,492,true,focus,yes,208901,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,6,right,yes,50,undefined,null,true,focus,yes,210925,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,7,left,no,100,leftarrow,378,true,focus,yes,212070,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,8,left,no,100,leftarrow,476,true,focus,yes,213320,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
S020,39,Vrouwelijk,Rechts,1,9,left,no,100,leftarrow,505,true,focus,yes,214596,Firefox,112.0,Windows,10,undefined,undefined,1536 x 864,1536 x 864
