participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H040;21;Vrouwelijk;Rechts;0;1;left;no;200;leftarrow;526;true;focus;yes;98684;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;2;left;no;200;leftarrow;422;true;focus;yes;100630;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;3;left;no;200;leftarrow;398;true;focus;yes;102559;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;4;left;yes;200;leftarrow;348;false;focus;yes;104435;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;5;right;yes;150;rightarrow;453;false;focus;yes;106417;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;6;right;no;100;rightarrow;674;true;focus;yes;108614;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;7;right;no;100;rightarrow;489;true;focus;yes;110632;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;0;8;right;no;100;rightarrow;598;true;focus;yes;112757;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;1;left;no;100;leftarrow;397;true;focus;yes;134405;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;2;right;no;100;rightarrow;559;true;focus;yes;135728;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;3;left;no;100;leftarrow;313;true;focus;yes;136803;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;4;right;yes;100;rightarrow;297;false;focus;yes;137867;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;5;left;no;50;leftarrow;374;true;focus;yes;139009;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;6;left;yes;50;rightarrow;479;false;focus;yes;140260;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;7;right;no;50;rightarrow;632;true;focus;yes;141657;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;8;right;no;50;rightarrow;474;true;focus;yes;142902;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;9;right;no;50;rightarrow;429;true;focus;yes;144095;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;10;right;yes;50;rightarrow;500;false;focus;yes;145357;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;11;left;yes;50;undefined;null;true;focus;yes;147386;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;12;left;no;100;leftarrow;491;true;focus;yes;148646;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;13;right;no;100;rightarrow;405;true;focus;yes;149815;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;14;left;no;100;leftarrow;471;true;focus;yes;151048;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H040;21;Vrouwelijk;Rechts;1;15;right;no;100;rightarrow;484;true;focus;yes;152301;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
