participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H028;31;Vrouwelijk;Rechts;0;1;right;no;200;rightarrow;484;true;focus;yes;124749;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;2;left;no;200;leftarrow;331;true;focus;yes;126601;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;3;right;no;200;rightarrow;423;true;focus;yes;128559;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;4;right;no;200;rightarrow;408;true;focus;yes;130501;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;5;left;no;200;leftarrow;293;true;focus;yes;132321;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;6;left;no;200;leftarrow;385;true;focus;yes;134227;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;7;left;yes;200;leftarrow;391;false;focus;yes;136138;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;0;8;right;yes;150;rightarrow;628;false;focus;yes;138291;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;1;right;yes;100;rightarrow;379;false;focus;yes;158967;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;2;left;no;50;leftarrow;335;true;focus;yes;160066;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;3;right;no;50;rightarrow;376;true;focus;yes;161210;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;4;right;no;50;rightarrow;429;true;focus;yes;162403;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;5;left;yes;50;undefined;null;true;focus;yes;164434;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;6;right;no;100;rightarrow;309;true;focus;yes;165521;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;7;left;no;100;leftarrow;407;true;focus;yes;166696;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;8;left;no;100;leftarrow;447;true;focus;yes;167914;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;9;left;no;100;leftarrow;434;true;focus;yes;169118;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;10;left;no;100;leftarrow;547;true;focus;yes;170428;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;11;right;no;100;rightarrow;368;true;focus;yes;171563;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;12;right;no;100;rightarrow;373;true;focus;yes;172698;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;13;right;no;100;rightarrow;403;true;focus;yes;173868;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;14;left;no;100;leftarrow;507;true;focus;yes;175141;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;15;right;yes;100;undefined;null;true;focus;yes;177158;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;16;left;yes;150;leftarrow;399;false;focus;yes;178319;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;17;left;no;100;leftarrow;707;true;focus;yes;179788;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
H028;31;Vrouwelijk;Rechts;1;18;right;no;100;rightarrow;383;true;focus;yes;180936;Chrome;112.0;macOS;10.15.7;undefined;undefined;1440 x 900;1440 x 900
