participantID,age,gender,handedness,block_i,trial_i,stim,signal,SSD,response,rt,correct,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
S011,20,Vrouwelijk,Rechts,0,1,right,no,200,rightarrow,429,true,focus,yes,113471,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,2,right,no,200,rightarrow,508,true,focus,yes,115511,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,3,left,no,200,leftarrow,486,true,focus,yes,117525,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,4,left,no,200,leftarrow,612,true,focus,yes,119661,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,5,left,yes,200,undefined,null,true,focus,yes,122462,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,6,right,yes,250,rightarrow,475,false,focus,yes,124493,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,7,right,no,200,rightarrow,460,true,focus,yes,126486,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,0,8,left,no,200,leftarrow,542,true,focus,yes,128573,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,1,right,no,200,rightarrow,502,true,focus,yes,149489,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,2,left,no,200,leftarrow,559,true,focus,yes,150819,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,3,right,no,200,rightarrow,723,true,focus,yes,152309,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,4,left,no,200,leftarrow,633,true,focus,yes,153706,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,5,right,no,200,rightarrow,583,true,focus,yes,155055,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,6,right,yes,200,undefined,null,true,focus,yes,157081,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,7,left,no,250,leftarrow,607,true,focus,yes,158455,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,8,left,yes,250,undefined,null,true,focus,yes,160472,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,9,right,no,300,rightarrow,427,true,focus,yes,161669,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,10,left,no,300,leftarrow,552,true,focus,yes,162994,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,11,left,yes,300,undefined,null,true,focus,yes,165020,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,12,right,no,350,rightarrow,492,true,focus,yes,166272,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,13,left,no,350,leftarrow,641,true,focus,yes,167685,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,14,right,yes,350,undefined,null,true,focus,yes,169701,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,15,right,no,400,rightarrow,528,true,focus,yes,170998,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,16,left,no,400,leftarrow,572,true,focus,yes,172335,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,17,left,no,400,leftarrow,667,true,focus,yes,173782,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,18,right,yes,400,undefined,null,true,focus,yes,175798,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,19,right,no,450,rightarrow,482,true,focus,yes,177047,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,20,left,no,450,leftarrow,650,true,focus,yes,178463,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,21,left,no,450,leftarrow,645,true,focus,yes,179871,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,22,right,no,450,rightarrow,764,true,focus,yes,181405,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,23,right,no,450,rightarrow,669,true,focus,yes,182846,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,24,left,yes,450,undefined,null,true,focus,yes,184875,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,25,right,no,500,rightarrow,450,true,focus,yes,186091,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,26,left,no,500,leftarrow,592,true,focus,yes,187450,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S011,20,Vrouwelijk,Rechts,1,27,left,yes,500,leftarrow,502,false,focus,yes,188717,Chrome,111.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
