participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H030;31;Vrouwelijk;Rechts;0;1;left;no;200;leftarrow;438;true;focus;yes;83691;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;2;left;yes;200;leftarrow;394;false;focus;yes;85610;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;3;right;no;150;rightarrow;422;true;focus;yes;87552;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;4;right;no;150;rightarrow;356;true;focus;yes;89455;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;5;left;no;150;leftarrow;320;true;focus;yes;91311;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;6;right;yes;150;rightarrow;292;false;focus;yes;93140;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;7;left;no;100;leftarrow;308;true;focus;yes;94965;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;0;8;right;no;100;rightarrow;336;true;focus;yes;96838;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;1;1;left;no;100;leftarrow;348;true;focus;yes;116817;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;1;2;right;no;100;rightarrow;433;true;focus;yes;118024;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
H030;31;Vrouwelijk;Rechts;1;3;right;yes;100;rightarrow;422;false;focus;yes;119227;Chrome;112.0;Windows;10;undefined;undefined;1366 x 768;1366 x 768
