participantID,age,gender,handedness,block_i,trial_i,stim,signal,SSD,response,rt,correct,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
S014,48,Mannelijk,Rechts,0,1,left,no,200,leftarrow,502,true,focus,yes,531624,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,2,right,yes,200,rightarrow,567,false,focus,yes,533723,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,3,right,no,150,rightarrow,632,true,focus,yes,535878,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,4,right,no,150,leftarrow,474,false,focus,yes,537872,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,5,left,no,150,leftarrow,874,true,focus,yes,540280,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,6,left,no,150,leftarrow,556,true,focus,yes,542371,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,7,right,no,150,rightarrow,543,true,focus,yes,544446,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,0,8,left,yes,150,undefined,null,true,focus,yes,547233,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,1,right,no,200,rightarrow,476,true,focus,yes,568157,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,2,right,no,200,rightarrow,559,true,focus,yes,569479,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,3,right,yes,200,rightarrow,495,false,focus,yes,570738,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,4,left,yes,150,undefined,null,true,focus,yes,572756,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,5,left,no,200,leftarrow,539,true,focus,yes,574064,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,6,left,no,200,leftarrow,548,true,focus,yes,575377,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,7,right,no,200,rightarrow,456,true,focus,yes,576596,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
S014,48,Mannelijk,Rechts,1,8,left,no,200,leftarrow,727,true,focus,yes,578082,Chrome,111.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 900
