participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H035;22;Vrouwelijk;Rechts;0;1;left;no;200;leftarrow;458;true;focus;yes;131783;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;2;right;yes;200;rightarrow;387;false;focus;yes;133717;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;3;left;no;150;leftarrow;391;true;focus;yes;135660;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;4;left;yes;150;leftarrow;366;false;focus;yes;137562;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;5;right;no;100;rightarrow;369;true;focus;yes;139453;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;6;right;no;100;rightarrow;464;true;focus;yes;141457;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;7;right;no;100;rightarrow;495;true;focus;yes;143481;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;0;8;left;no;100;leftarrow;386;true;focus;yes;145424;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;1;1;left;no;100;leftarrow;405;true;focus;yes;166551;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;1;2;left;no;100;leftarrow;399;true;focus;yes;167716;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;1;3;right;yes;100;rightarrow;480;false;focus;yes;168979;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;1;4;right;no;50;rightarrow;619;true;focus;yes;170377;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
H035;22;Vrouwelijk;Rechts;1;5;right;no;50;rightarrow;350;true;focus;yes;171514;Chrome;112.0;Windows;10;undefined;undefined;1280 x 720;1280 x 720
