participantID,age,gender,handedness,block_i,trial_i,stim,signal,SSD,response,rt,correct,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
S003,60,Mannelijk,Links,0,1,left,no,200,leftarrow,895,true,focus,yes,81114,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,2,left,no,200,leftarrow,851,true,focus,yes,83481,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,3,right,yes,200,rightarrow,1051,false,focus,yes,86051,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,4,right,no,150,rightarrow,989,true,focus,yes,88552,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,5,left,no,150,leftarrow,859,true,focus,yes,90928,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,6,left,yes,150,leftarrow,1028,false,focus,yes,93474,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,7,right,no,100,rightarrow,1230,true,focus,yes,96223,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,0,8,right,no,100,rightarrow,827,true,focus,yes,98566,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,1,left,no,100,leftarrow,944,true,focus,yes,119876,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,2,right,no,100,rightarrow,1065,true,focus,yes,121705,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,3,left,no,100,leftarrow,844,true,focus,yes,123307,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,4,right,no,100,rightarrow,641,true,focus,yes,124711,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,5,right,yes,100,undefined,null,true,focus,yes,126726,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,6,left,no,150,leftarrow,950,true,focus,yes,128440,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,7,right,no,150,rightarrow,1188,true,focus,yes,130391,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,8,left,yes,150,undefined,null,true,focus,yes,132400,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,9,right,no,200,rightarrow,854,true,focus,yes,134016,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,10,left,no,200,leftarrow,900,true,focus,yes,135679,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,11,right,no,200,rightarrow,978,true,focus,yes,137419,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,12,left,no,200,leftarrow,717,true,focus,yes,138899,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,13,left,no,200,leftarrow,863,true,focus,yes,140521,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,14,left,yes,200,undefined,null,true,focus,yes,142535,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,15,right,yes,250,undefined,null,true,focus,yes,144548,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,16,right,no,300,rightarrow,713,true,focus,yes,146020,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,17,right,no,300,rightarrow,838,true,focus,yes,147623,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,18,left,no,300,leftarrow,1004,true,focus,yes,149386,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,19,left,no,300,leftarrow,813,true,focus,yes,150961,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
S003,60,Mannelijk,Links,1,20,left,no,300,leftarrow,996,true,focus,yes,152716,Firefox,108.0,macOS,10.15,undefined,undefined,1920 x 1080,1920 x 1080
