participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H014;32;Mannelijk;Rechts;0;1;left;no;200;leftarrow;454;true;focus;yes;90683;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;2;right;no;200;rightarrow;259;true;focus;yes;92466;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;3;left;no;200;leftarrow;348;true;focus;yes;94355;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;4;right;yes;200;rightarrow;296;false;focus;yes;96183;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;5;right;no;150;rightarrow;373;true;focus;yes;98081;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;6;right;no;150;rightarrow;341;true;focus;yes;99943;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;7;left;yes;150;undefined;null;true;focus;yes;102715;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;0;8;left;no;200;leftarrow;441;true;focus;yes;104681;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;1;right;no;200;rightarrow;383;true;focus;yes;124860;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;2;right;yes;200;undefined;null;true;focus;yes;126888;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;3;left;no;250;leftarrow;636;true;focus;yes;128306;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;4;left;no;250;leftarrow;448;true;focus;yes;129531;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;5;left;yes;250;undefined;null;true;focus;yes;131554;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;6;right;no;300;rightarrow;466;true;focus;yes;132785;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;7;right;no;300;rightarrow;594;true;focus;yes;134157;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;8;left;no;300;leftarrow;598;true;focus;yes;135532;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;9;right;yes;300;undefined;null;true;focus;yes;137559;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;10;left;no;350;leftarrow;388;true;focus;yes;138724;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;11;right;no;350;rightarrow;593;true;focus;yes;140093;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;12;right;no;350;rightarrow;643;true;focus;yes;141513;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;13;left;no;350;leftarrow;402;true;focus;yes;142685;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;14;right;no;350;rightarrow;590;true;focus;yes;144047;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;15;left;yes;350;undefined;null;true;focus;yes;146082;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
H014;32;Mannelijk;Rechts;1;16;left;no;400;leftarrow;484;true;focus;yes;147343;Chrome;112.0;Windows;10;undefined;undefined;2560 x 1440;2560 x 1440
