participantID;age;gender;handedness;block_i;trial_i;stim;signal;SSD;response;rt;correct;focus;Fullscreen;time_elapsed;browser_name;browser_version;os_name;os_version;tablet;mobile;screen_resolution;window_resolution
H022;21;Vrouwelijk;Rechts;0;1;right;no;200;rightarrow;530;true;focus;yes;145212;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;2;left;yes;200;leftarrow;347;false;focus;yes;147096;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;3;left;no;150;leftarrow;402;true;focus;yes;149050;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;4;right;yes;150;undefined;null;true;focus;yes;151843;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;5;right;no;200;rightarrow;342;true;focus;yes;153730;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;6;right;no;200;leftarrow;340;false;focus;yes;155622;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;7;left;no;200;leftarrow;433;true;focus;yes;157602;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;0;8;left;no;200;leftarrow;371;true;focus;yes;159503;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;1;right;yes;200;rightarrow;329;false;focus;yes;180126;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;2;right;no;150;rightarrow;424;true;focus;yes;181330;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;3;left;yes;150;leftarrow;396;false;focus;yes;182501;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;4;left;no;100;leftarrow;488;true;focus;yes;183763;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;5;right;no;100;rightarrow;537;true;focus;yes;185086;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;6;right;no;100;rightarrow;377;true;focus;yes;186236;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;7;left;no;100;leftarrow;397;true;focus;yes;187410;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;8;left;no;100;leftarrow;464;true;focus;yes;188645;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
H022;21;Vrouwelijk;Rechts;1;9;right;no;100;rightarrow;414;true;focus;yes;189845;Chrome;112.0;Windows;10;undefined;undefined;1536 x 864;1536 x 864
