participantID,age,gender,handedness,block_i,trial_i,stim,signal,SSD,response,rt,correct,focus,Fullscreen,time_elapsed,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution
S007,22,Vrouwelijk,Rechts,0,2,right,yes,200,rightarrow,515,false,focus,yes,1002854,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,5,left,no,100,leftarrow,503,true,focus,yes,1008951,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,3,left,yes,150,leftarrow,413,false,focus,yes,1004824,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,1,left,no,200,leftarrow,822,true,focus,yes,1000772,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,4,right,no,100,rightarrow,520,true,focus,yes,1006898,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,6,right,no,100,rightarrow,401,true,focus,yes,1010902,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,7,left,no,100,leftarrow,325,true,focus,yes,1012786,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,0,8,right,no,100,rightarrow,435,true,focus,yes,1014788,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,1,1,right,yes,100,rightarrow,581,false,focus,yes,1035806,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
S007,22,Vrouwelijk,Rechts,1,2,left,no,50,leftarrow,657,true,focus,yes,1037242,Chrome,108.0,Windows,10,undefined,undefined,1280 x 720,1280 x 720
